Person ID,Age,Gender,Government Employed,Private Employed,Not Employed,Marital Status,Monthly Mobile Money Transaction,Frequency of Mobile Money Usage,Use Mobile Money
K-141,27,Female,Yes,No,Yes,Divorced,312.4993383136422,29,Yes
K-081,25,Female,Yes,No,No,Widowed,533.4030984001771,4,No
K-386,46,Female,No,Yes,Yes,Widowed,459.2236604101023,13,No
K-899,48,Female,Yes,Yes,No,Widowed,976.4057640731207,26,No
K-452,52,Female,No,No,Yes,Divorced,384.3299190230103,30,No
K-097,18,Female,No,No,Yes,Widowed,765.124675593468,18,No
K-708,26,Female,Yes,Yes,Yes,Widowed,734.6756142408113,4,Yes
K-826,35,Female,No,Yes,Yes,Single,805.7393417765048,22,Yes
K-415,61,Male,No,No,No,Married,806.4999706425925,6,Yes
K-158,53,Female,Yes,Yes,Yes,Married,458.2502221804965,16,No
K-080,57,Male,No,No,No,Single,335.0078147630119,12,Yes
K-492,32,Female,No,No,No,Widowed,130.40480545514401,3,No
K-301,64,Male,No,No,No,Married,495.59331199481005,26,No
K-020,47,Female,No,No,No,Divorced,775.3570903487754,9,Yes
K-033,22,Female,No,Yes,No,Divorced,546.0191441566433,11,Yes
K-131,43,Male,Yes,No,No,Widowed,123.6334672359009,9,No
K-817,22,Female,No,Yes,No,Divorced,135.462223372162,3,Yes
K-161,53,Female,No,Yes,No,Married,512.3689665501633,10,No
K-167,41,Male,Yes,No,Yes,Divorced,922.7625041101654,7,No
K-050,21,Male,No,Yes,Yes,Married,602.2402864884705,13,No
K-063,41,Male,No,No,No,Single,105.91646822646067,29,No
K-694,47,Male,No,Yes,No,Widowed,471.5542779616903,30,No
K-934,64,Male,Yes,Yes,No,Divorced,479.36244392594546,27,Yes
K-624,64,Female,Yes,No,Yes,Single,866.059024120304,14,No
K-434,18,Female,No,Yes,No,Divorced,858.6629115957403,24,Yes
K-635,34,Male,Yes,Yes,Yes,Married,605.0247842171162,23,No
K-227,33,Female,No,Yes,Yes,Divorced,724.2944555045507,16,No
K-404,54,Male,Yes,No,No,Single,280.1736840287379,8,Yes
K-625,63,Male,Yes,Yes,No,Widowed,592.579736571818,8,No
K-949,46,Female,Yes,Yes,Yes,Divorced,80.61004332639287,13,No
K-535,64,Male,No,Yes,No,Single,589.0056764873538,2,Yes
K-350,43,Male,Yes,No,Yes,Single,43.00315851495133,25,Yes
K-108,47,Male,No,Yes,No,Widowed,753.2347216884866,29,No
K-183,61,Female,Yes,Yes,Yes,Divorced,764.6458357451885,14,No
K-708,19,Female,No,Yes,No,Widowed,873.5092052409376,29,Yes
K-305,26,Male,No,No,No,Widowed,441.8431873786966,21,No
K-081,53,Male,Yes,Yes,No,Divorced,767.9366567637753,25,Yes
K-783,35,Male,Yes,Yes,Yes,Single,193.06241921245353,16,No
K-371,36,Female,No,Yes,Yes,Divorced,629.2780673652268,19,No
K-028,44,Female,No,No,Yes,Widowed,201.47396090403515,19,Yes
K-458,63,Female,Yes,No,No,Married,300.02260783141986,5,No
K-782,42,Female,No,Yes,Yes,Single,577.6105640310593,3,No
K-741,59,Male,Yes,Yes,Yes,Single,12.155298020727045,26,Yes
K-626,19,Female,Yes,No,Yes,Single,273.4080831689501,23,Yes
K-434,46,Male,Yes,No,No,Single,128.20534498735344,3,No
K-502,24,Male,Yes,Yes,Yes,Widowed,196.31817854954278,17,No
K-195,63,Female,Yes,No,No,Married,387.80157478034346,27,No
K-701,23,Male,No,No,No,Single,718.391125876054,2,Yes
K-048,48,Male,Yes,No,Yes,Widowed,626.7521219597991,3,No
K-130,53,Male,Yes,No,Yes,Widowed,583.3778412212573,18,No
K-066,60,Female,No,Yes,No,Divorced,721.4190742845584,19,No
K-085,44,Female,Yes,No,No,Single,215.92512031569694,17,Yes
K-620,29,Male,Yes,Yes,Yes,Widowed,356.5507892118123,13,No
K-019,21,Female,Yes,Yes,Yes,Widowed,545.0072736256876,26,No
K-558,44,Female,Yes,No,Yes,Divorced,111.90796092106541,9,Yes
K-268,54,Male,Yes,Yes,No,Widowed,551.0271128408706,9,No
K-853,43,Female,Yes,No,Yes,Single,832.145573026319,11,Yes
K-115,57,Male,No,No,Yes,Widowed,436.4984857846799,21,Yes
K-253,28,Male,Yes,No,No,Widowed,227.86694825614788,13,Yes
K-525,28,Male,Yes,No,No,Married,589.3306784299067,6,Yes
K-531,46,Male,No,Yes,No,Single,911.9812478611519,30,Yes
K-728,51,Male,No,No,No,Widowed,481.9230793401289,28,No
K-879,54,Male,No,No,Yes,Divorced,529.2971163024517,10,Yes
K-949,48,Male,No,No,Yes,Divorced,322.49844751196645,18,No
K-624,61,Female,Yes,Yes,Yes,Widowed,916.2419949065545,24,No
K-659,63,Female,No,Yes,No,Single,152.2577276300163,25,Yes
K-360,26,Male,No,No,No,Divorced,915.7786259790427,9,No
K-481,22,Female,No,No,No,Single,311.4568436888778,26,No
K-016,53,Female,Yes,Yes,Yes,Widowed,483.62866241066683,8,No
K-456,42,Female,Yes,Yes,No,Married,389.4122048042289,7,Yes
K-062,41,Female,Yes,Yes,Yes,Divorced,327.00759855809184,5,No
K-426,54,Female,Yes,No,Yes,Divorced,251.01289181677393,20,No
K-650,64,Female,No,No,Yes,Single,937.4676699014149,30,No
K-101,22,Male,Yes,Yes,Yes,Divorced,854.3186970924919,9,No
K-956,60,Female,Yes,No,Yes,Widowed,63.183160996913045,6,No
K-143,36,Female,Yes,No,No,Divorced,620.4357759679262,12,No
K-834,55,Male,Yes,Yes,Yes,Divorced,874.9491451096227,1,No
K-028,56,Male,Yes,No,Yes,Widowed,602.1159821296567,9,Yes
K-552,64,Male,No,No,Yes,Single,710.7018600961334,16,Yes
K-500,44,Female,No,Yes,No,Widowed,144.78153970003578,16,Yes
K-494,61,Male,No,Yes,No,Married,338.30161707570977,18,No
K-262,28,Female,No,No,Yes,Married,649.6228665728054,3,Yes
K-857,59,Female,Yes,Yes,No,Divorced,437.09024821276836,15,No
K-443,42,Female,Yes,No,Yes,Widowed,984.2492634579028,11,No
K-226,20,Female,Yes,No,No,Single,409.0496329875456,2,No
K-988,27,Female,Yes,Yes,No,Widowed,565.1012060918454,27,No
K-559,18,Female,Yes,No,No,Divorced,488.2966839765045,26,No
K-168,24,Female,No,No,No,Single,511.29677908204064,24,Yes
K-899,33,Female,Yes,No,No,Married,921.8707746238485,22,No
K-078,35,Male,Yes,Yes,Yes,Single,855.2768981774994,8,Yes
K-897,39,Male,Yes,No,Yes,Divorced,318.4718604202153,22,No
K-809,35,Male,Yes,Yes,Yes,Single,465.1065648408634,27,No
K-760,31,Male,No,Yes,Yes,Divorced,70.16780260551104,24,Yes
K-186,19,Male,Yes,No,No,Single,130.6473033659818,29,No
K-184,30,Male,Yes,No,Yes,Widowed,763.727599309921,10,Yes
K-940,61,Male,No,No,No,Single,353.78326674746046,19,No
K-468,59,Male,No,No,Yes,Divorced,609.9812070403226,10,Yes
K-524,34,Female,No,Yes,No,Married,824.1084414201407,25,No
K-340,47,Female,Yes,Yes,Yes,Single,962.5980282232096,11,Yes
K-754,21,Female,No,No,Yes,Divorced,601.6399131619535,28,Yes
K-005,19,Male,Yes,No,No,Widowed,369.15671018204296,27,Yes
K-326,30,Male,No,Yes,Yes,Single,583.9908695492929,27,Yes
K-205,20,Male,No,Yes,No,Divorced,440.57339415252454,8,No
K-449,57,Female,No,No,No,Divorced,574.3043527405409,23,No
K-431,26,Female,Yes,Yes,No,Divorced,400.64231861571983,10,No
K-863,39,Male,Yes,No,No,Widowed,990.350062018229,23,No
K-411,29,Male,No,Yes,Yes,Divorced,882.2705914165974,19,Yes
K-044,27,Female,No,No,No,Divorced,121.40170906641875,15,No
K-155,50,Female,No,Yes,No,Single,957.9682473671828,6,No
K-289,28,Male,No,Yes,Yes,Widowed,103.59204161988434,15,No
K-305,29,Female,No,Yes,Yes,Divorced,365.5070185361992,28,Yes
K-884,23,Female,Yes,No,No,Single,148.29172808075808,25,Yes
K-230,47,Female,No,No,Yes,Married,65.36121025820731,1,Yes
K-053,31,Male,No,No,Yes,Single,146.95037144196456,16,Yes
K-044,59,Female,No,No,Yes,Widowed,550.4440905145194,15,No
K-773,42,Male,No,No,No,Single,754.2700493402408,11,No
K-799,51,Female,No,Yes,Yes,Married,833.7475032170164,8,Yes
K-771,49,Female,Yes,No,Yes,Single,521.0438676614731,20,No
K-998,27,Female,Yes,Yes,Yes,Single,208.11764966255066,5,Yes
K-026,53,Male,No,Yes,Yes,Single,932.5246969585028,25,No
K-136,63,Male,Yes,No,No,Single,223.01419389174544,25,Yes
K-969,63,Male,Yes,No,No,Married,995.3188247033397,7,Yes
K-908,52,Male,No,No,Yes,Divorced,951.3318962515317,1,Yes
K-292,61,Male,No,No,Yes,Widowed,993.3958348369954,6,Yes
K-017,42,Female,Yes,Yes,No,Widowed,38.17224629373516,30,Yes
K-146,48,Female,Yes,Yes,No,Widowed,259.54612012350975,23,Yes
K-382,64,Male,No,Yes,Yes,Single,897.2554067095746,29,No
K-453,38,Female,No,No,No,Widowed,171.7972859973709,13,No
K-983,64,Female,No,Yes,No,Single,701.2837215234164,8,Yes
K-358,54,Female,No,No,Yes,Married,328.49754852562455,19,No
K-317,26,Male,No,Yes,Yes,Widowed,991.5323650395075,9,No
K-960,32,Male,No,Yes,Yes,Single,658.7839218236436,28,No
K-562,23,Female,No,No,No,Divorced,71.05072115001016,7,No
K-079,20,Female,No,No,Yes,Married,772.9465516911563,23,Yes
K-802,53,Male,No,Yes,Yes,Married,247.12842347812796,17,Yes
K-388,51,Female,No,Yes,No,Widowed,675.4610102226814,15,Yes
K-770,47,Female,Yes,No,Yes,Single,111.86910194457376,1,Yes
K-418,62,Female,No,Yes,Yes,Divorced,305.0601836871185,14,Yes
K-271,20,Female,No,Yes,Yes,Divorced,196.40396762995334,2,Yes
K-128,58,Female,No,No,Yes,Widowed,736.674585662202,2,Yes
K-262,60,Male,No,Yes,No,Married,457.6351583102131,16,Yes
K-259,37,Male,Yes,No,No,Divorced,271.06075786705617,12,No
K-635,51,Female,No,No,Yes,Divorced,830.259122956303,13,No
K-087,64,Male,Yes,No,No,Married,310.4100837161038,4,Yes
K-959,40,Female,Yes,Yes,No,Divorced,244.83563213241544,22,Yes
K-232,28,Male,Yes,Yes,Yes,Married,177.47480287425225,29,Yes
K-362,35,Male,Yes,No,No,Divorced,427.9338587496586,29,No
K-552,44,Female,Yes,No,Yes,Divorced,417.67161925115244,23,No
K-012,54,Female,No,No,Yes,Widowed,435.92539625090615,20,No
K-610,23,Female,Yes,No,Yes,Married,755.4180052092605,16,No
K-964,61,Female,No,Yes,Yes,Divorced,125.59075149994736,13,Yes
K-480,55,Female,Yes,No,Yes,Divorced,504.13011279926707,23,No
K-488,54,Male,No,Yes,No,Married,706.4005098421065,16,No
K-052,53,Female,No,No,Yes,Divorced,178.0738502483674,13,No
K-427,38,Female,Yes,Yes,Yes,Married,112.52795956786132,29,No
K-579,29,Male,Yes,Yes,No,Single,480.9458056561341,11,No
K-255,54,Male,No,Yes,Yes,Divorced,100.13453801026635,9,No
K-238,61,Female,Yes,No,Yes,Widowed,440.8661070017377,25,Yes
K-976,60,Female,Yes,No,Yes,Single,454.81328476608417,11,No
K-604,46,Female,No,Yes,No,Single,405.2318718154264,11,Yes
K-077,56,Female,Yes,Yes,Yes,Single,41.245504541538146,30,No
K-491,62,Male,Yes,Yes,Yes,Divorced,495.3666840801016,28,No
K-593,19,Male,No,No,Yes,Widowed,946.4556063655565,12,No
K-160,56,Male,No,Yes,Yes,Married,578.4874419296782,19,No
K-292,49,Male,No,Yes,Yes,Widowed,428.39782590439853,30,Yes
K-995,38,Male,No,Yes,No,Widowed,497.91829658154853,22,Yes
K-827,25,Male,Yes,Yes,No,Single,382.5438729136931,13,Yes
K-258,25,Female,Yes,No,Yes,Married,133.76950129914098,5,Yes
K-941,46,Male,Yes,No,Yes,Widowed,168.11273600144435,5,No
K-901,63,Female,Yes,No,No,Divorced,619.2774029758613,27,No
K-757,24,Male,No,No,No,Married,481.58939989287876,27,Yes
K-791,31,Male,Yes,Yes,Yes,Single,119.21595072637226,13,No
K-940,54,Male,No,No,Yes,Divorced,593.5204197878498,6,Yes
K-361,36,Female,No,Yes,Yes,Single,758.0093306150836,4,No
K-753,43,Male,No,No,No,Widowed,653.4862617846461,16,Yes
K-150,18,Female,No,No,Yes,Widowed,362.1136812738625,2,Yes
K-823,61,Female,No,Yes,Yes,Single,755.7174640787382,19,No
K-996,52,Male,No,Yes,Yes,Married,79.02426310655639,24,No
K-463,33,Female,Yes,No,No,Married,310.42190333668907,11,Yes
K-157,44,Male,No,No,No,Divorced,85.32087094343298,22,No
K-110,32,Male,No,Yes,Yes,Divorced,724.8365794193044,7,Yes
K-149,25,Male,No,Yes,Yes,Married,603.7601440648104,10,Yes
K-334,38,Female,Yes,Yes,No,Married,722.0063565915142,30,Yes
K-037,55,Female,Yes,Yes,No,Single,595.8775904563796,20,No
K-824,32,Male,No,No,Yes,Divorced,830.0962255929568,3,No
K-637,63,Male,No,Yes,No,Divorced,840.4710995159287,6,No
K-455,50,Male,Yes,Yes,Yes,Single,674.1100284667639,18,No
K-439,29,Female,Yes,Yes,Yes,Married,378.67756841190584,2,No
K-551,24,Female,No,No,No,Divorced,565.5540170450291,2,Yes
K-232,22,Female,Yes,Yes,No,Married,501.08435910801666,29,No
K-926,32,Male,No,No,Yes,Married,569.487817014295,14,No
K-593,29,Male,Yes,No,Yes,Married,398.5482514992535,4,No
K-843,18,Male,Yes,No,No,Divorced,941.4745773646621,6,Yes
K-532,23,Male,Yes,No,Yes,Married,498.81018026712525,16,No
K-145,51,Male,No,Yes,Yes,Married,757.062967137567,11,No
K-598,35,Female,Yes,No,Yes,Widowed,155.0397456518211,27,Yes
K-086,27,Female,No,Yes,Yes,Single,817.0871431004703,18,No
K-277,27,Female,No,No,No,Widowed,29.328871855740896,26,Yes
K-493,23,Female,Yes,Yes,Yes,Married,548.4347993666988,26,Yes
K-443,30,Male,Yes,No,No,Widowed,606.173543998593,6,No
K-908,61,Female,Yes,Yes,Yes,Divorced,58.50307772543139,17,No
K-494,38,Male,No,No,Yes,Single,467.937567124708,23,No
K-824,22,Female,Yes,No,Yes,Divorced,925.9087469691385,1,No
K-893,36,Female,No,Yes,Yes,Married,105.91243982633887,12,Yes
K-900,31,Female,Yes,No,Yes,Widowed,516.2826691643404,14,Yes
K-179,42,Female,Yes,Yes,No,Widowed,979.8399114966776,19,No
K-677,37,Male,No,Yes,No,Widowed,564.653377096445,22,Yes
K-314,45,Female,No,No,No,Widowed,639.4734194225176,17,No
K-314,29,Female,Yes,No,Yes,Widowed,694.4333082280976,13,No
K-531,24,Female,Yes,Yes,Yes,Widowed,751.0187867016036,11,Yes
K-220,46,Female,Yes,No,Yes,Single,684.4500227624688,23,No
K-398,30,Female,No,No,Yes,Single,870.4410972394904,19,Yes
K-413,34,Female,Yes,No,Yes,Single,856.9940103001984,9,Yes
K-686,62,Male,No,No,Yes,Single,975.6072389823996,6,No
K-205,19,Male,Yes,Yes,Yes,Married,712.630170372352,8,No
K-012,51,Female,No,Yes,No,Single,969.7784642494125,16,No
K-024,18,Male,No,Yes,Yes,Divorced,827.8433727408467,7,No
K-894,30,Female,No,Yes,No,Married,682.9378955323284,18,No
K-878,34,Male,Yes,Yes,Yes,Single,51.968893078570396,1,No
K-488,20,Female,Yes,Yes,Yes,Divorced,772.7684834407366,23,No
K-560,56,Male,No,Yes,Yes,Widowed,504.8151570772936,1,Yes
K-278,30,Female,Yes,Yes,No,Widowed,917.0825512552336,16,Yes
K-236,56,Male,No,Yes,Yes,Divorced,558.308000282222,19,Yes
K-013,47,Female,Yes,No,Yes,Married,990.8899104156495,21,Yes
K-760,38,Male,Yes,No,No,Divorced,274.3535026730607,8,No
K-023,33,Female,Yes,No,No,Divorced,857.7655672836362,11,Yes
K-951,20,Male,Yes,Yes,Yes,Married,22.61628260391236,18,Yes
K-165,46,Male,No,No,No,Widowed,961.5638210614956,30,Yes
K-624,34,Male,Yes,No,No,Widowed,976.8020210552853,18,No
K-838,23,Male,Yes,Yes,No,Divorced,872.6109702888015,26,No
K-091,56,Female,Yes,No,Yes,Widowed,477.0187345260685,11,Yes
K-444,61,Male,No,No,No,Married,441.9779563636376,1,No
K-101,29,Female,No,Yes,No,Single,184.63832830655147,3,Yes
K-193,58,Male,Yes,Yes,Yes,Married,42.34368319721708,10,No
K-154,46,Male,No,Yes,No,Divorced,509.37403164319215,18,Yes
K-556,41,Male,No,Yes,No,Widowed,763.7449703396895,23,Yes
K-899,41,Female,Yes,No,No,Widowed,964.6107870935903,23,Yes
K-901,52,Female,No,No,Yes,Married,219.24603344159837,5,No
K-621,51,Female,Yes,No,No,Married,638.3851243965242,23,No
K-514,40,Male,Yes,Yes,Yes,Single,699.8011497974155,2,No
K-759,59,Male,Yes,Yes,Yes,Married,146.4780583965693,30,Yes
K-940,23,Male,Yes,No,No,Single,781.2009679053793,5,Yes
K-670,53,Male,No,Yes,Yes,Divorced,370.6216033767746,30,Yes
K-971,39,Male,No,Yes,Yes,Divorced,885.4679368591394,28,Yes
K-272,20,Female,Yes,Yes,Yes,Married,377.7159019555427,6,No
K-247,40,Female,No,Yes,No,Single,463.75799243896023,24,No
K-405,61,Female,Yes,No,No,Divorced,115.21617845045324,21,Yes
K-259,64,Female,No,Yes,Yes,Single,217.90582429666907,1,No
K-084,25,Female,No,Yes,No,Divorced,720.1455962039115,24,Yes
K-881,54,Female,Yes,Yes,No,Married,560.2272763303138,22,Yes
K-151,31,Female,Yes,Yes,No,Single,406.6626254699612,28,No
K-864,24,Female,Yes,Yes,Yes,Widowed,520.475679851035,15,No
K-674,59,Female,Yes,Yes,Yes,Single,708.477898441429,21,No
K-064,24,Male,No,No,No,Single,570.6933360569683,15,No
K-766,18,Female,No,No,No,Widowed,51.181713220331105,5,Yes
K-022,33,Female,Yes,Yes,No,Widowed,719.0415555927849,14,No
K-112,47,Male,Yes,No,Yes,Married,486.4973223487798,8,Yes
K-905,59,Male,Yes,No,No,Widowed,275.77952526696146,7,Yes
K-231,39,Female,Yes,No,No,Divorced,293.4131468219243,18,No
K-469,62,Female,Yes,No,No,Widowed,145.20134405348344,25,No
K-504,20,Female,No,Yes,No,Divorced,316.05126508551933,4,Yes
K-373,61,Female,Yes,No,No,Married,32.329436870978256,2,No
K-563,33,Female,Yes,No,Yes,Married,906.1421312069401,29,Yes
K-434,46,Female,Yes,Yes,Yes,Widowed,330.49729039241487,12,Yes
K-038,23,Female,Yes,No,No,Divorced,895.9710717589759,25,Yes
K-777,59,Female,No,No,No,Married,966.3842296714855,17,Yes
K-566,33,Male,Yes,No,Yes,Single,808.188328188042,1,Yes
K-225,30,Male,Yes,No,Yes,Married,335.4473137039659,29,No
K-313,49,Male,No,Yes,No,Married,967.2360233664574,8,No
K-613,43,Female,No,No,Yes,Married,372.42829531727375,20,Yes
K-974,20,Female,No,Yes,Yes,Married,668.9759338335052,20,No
K-555,51,Female,Yes,No,No,Widowed,248.12853537457184,5,Yes
K-335,21,Male,No,Yes,Yes,Married,217.94821543384964,7,Yes
K-508,61,Male,No,Yes,No,Married,960.1610496476578,16,No
K-853,56,Male,Yes,Yes,No,Widowed,16.48475788038528,18,No
K-576,22,Male,Yes,Yes,Yes,Married,990.3763039498203,28,No
K-573,34,Male,Yes,No,No,Widowed,144.52989393398346,12,Yes
K-600,20,Male,No,No,Yes,Single,769.7271329130089,14,No
K-299,25,Female,No,Yes,No,Single,488.9378425573983,18,No
K-379,29,Male,No,Yes,Yes,Married,962.4546347459844,18,Yes
K-856,51,Female,Yes,Yes,No,Single,780.751216197214,14,No
K-599,49,Male,Yes,No,Yes,Married,685.3483190300951,30,No
K-387,40,Male,Yes,Yes,Yes,Single,119.56119846023704,11,Yes
K-095,54,Male,Yes,No,No,Married,524.6327288862393,19,No
K-028,42,Male,Yes,No,No,Single,707.0144235244218,10,Yes
K-928,23,Female,Yes,Yes,No,Single,247.24511903907796,18,No
K-824,60,Female,Yes,No,Yes,Widowed,180.72798557567688,25,No
K-740,24,Male,Yes,No,No,Divorced,694.9018076133867,14,No
K-505,54,Female,No,No,No,Divorced,286.3802820692932,16,Yes
K-455,22,Female,Yes,No,Yes,Divorced,209.21395054920137,29,No
K-576,41,Male,Yes,No,No,Married,140.28358804246128,16,Yes
K-088,64,Male,No,No,Yes,Widowed,183.72578973412016,5,No
K-790,45,Male,No,No,No,Married,638.1987729048257,4,No
K-644,50,Female,No,Yes,No,Widowed,433.0070873408643,20,Yes
K-131,29,Male,No,Yes,No,Divorced,891.474214890922,30,Yes
K-903,55,Male,No,Yes,No,Divorced,741.2642133080969,18,Yes
K-790,43,Male,Yes,No,No,Widowed,354.03352621889957,26,Yes
K-293,42,Male,Yes,No,Yes,Divorced,670.5171189134495,17,No
K-623,32,Male,No,Yes,Yes,Divorced,880.1940596072384,17,Yes
K-574,46,Male,Yes,Yes,Yes,Widowed,648.0899272986591,16,Yes
K-934,44,Male,No,No,No,Widowed,565.7625429506321,13,No
K-574,38,Male,Yes,No,Yes,Widowed,640.6596653272471,4,Yes
K-681,31,Male,Yes,No,No,Married,906.8134965445627,23,Yes
K-220,56,Male,Yes,Yes,Yes,Married,780.8146307721095,3,No
K-133,59,Male,No,No,No,Single,954.8363089774896,10,No
K-053,40,Male,Yes,No,Yes,Married,132.94832517012472,8,Yes
K-325,20,Female,No,Yes,Yes,Widowed,390.43963574048917,6,Yes
K-460,49,Female,No,No,Yes,Widowed,437.7377317271992,19,No
K-333,22,Female,No,Yes,No,Married,123.29916952791106,11,Yes
K-670,55,Female,Yes,No,Yes,Widowed,201.90891339299074,22,Yes
K-617,24,Female,No,No,Yes,Married,952.5775848906666,4,Yes
K-422,21,Male,Yes,Yes,No,Married,811.0293009791205,22,Yes
K-009,54,Female,Yes,Yes,Yes,Divorced,609.0463140127947,30,No
K-908,46,Male,No,No,No,Single,11.623987147464911,7,Yes
K-882,21,Female,No,Yes,No,Widowed,332.7226422989788,26,No
K-048,36,Female,Yes,No,Yes,Widowed,816.2340443101415,14,Yes
K-478,34,Male,Yes,Yes,Yes,Married,15.833520729224254,4,No
K-481,35,Female,No,Yes,No,Single,330.74945441071793,6,Yes
K-030,21,Male,Yes,No,Yes,Widowed,276.71329431698166,19,No
K-563,61,Male,Yes,Yes,No,Single,317.54017384386884,13,No
K-466,28,Female,No,No,Yes,Married,62.03062852095678,9,No
K-258,56,Female,No,Yes,No,Widowed,283.60344371204957,26,Yes
K-970,61,Male,No,Yes,No,Divorced,371.93909641659934,23,No
K-837,32,Male,No,No,No,Divorced,678.2195808776888,29,No
K-089,43,Male,Yes,Yes,Yes,Married,189.800872317672,7,No
K-247,26,Female,No,Yes,No,Divorced,183.56152237465176,22,No
K-513,63,Female,Yes,No,No,Widowed,829.112595074883,2,Yes
K-053,54,Male,Yes,Yes,No,Single,272.6203287105964,11,Yes
K-808,52,Female,No,No,No,Single,802.9340006383817,30,No
K-067,55,Male,Yes,No,Yes,Divorced,371.028590114662,22,Yes
K-936,20,Female,Yes,Yes,No,Married,783.6815019945258,9,Yes
K-255,46,Male,No,No,No,Divorced,182.52560535872985,17,No
K-571,43,Male,No,Yes,Yes,Widowed,850.3877748803628,10,Yes
K-693,60,Female,Yes,Yes,Yes,Widowed,644.066959420834,23,No
K-608,26,Female,Yes,Yes,Yes,Widowed,358.25108510521176,20,No
K-611,46,Male,No,No,No,Married,829.0704097476688,16,Yes
K-696,44,Male,Yes,No,Yes,Single,409.8127906840739,27,No
K-965,23,Male,Yes,Yes,Yes,Divorced,140.92442707856193,10,Yes
K-639,31,Male,Yes,Yes,Yes,Divorced,364.1470092624796,4,No
K-009,47,Male,Yes,Yes,No,Single,329.74201949480243,23,Yes
K-739,57,Male,Yes,Yes,No,Single,460.90459310783643,15,Yes
K-151,38,Female,No,Yes,No,Married,769.6022851277744,22,No
K-500,29,Male,No,No,No,Single,642.5391070482739,11,No
K-494,61,Male,Yes,Yes,No,Single,284.10514722465075,5,No
K-479,30,Male,Yes,No,No,Married,529.0311198277548,9,No
K-380,53,Male,Yes,Yes,No,Widowed,658.660915338348,18,No
K-481,37,Male,No,Yes,Yes,Single,356.86058627397125,30,Yes
K-167,61,Female,Yes,No,No,Divorced,403.31435101095536,5,Yes
K-632,28,Female,No,Yes,No,Married,926.4321009847848,2,Yes
K-826,31,Female,No,Yes,Yes,Married,598.1336337490254,19,Yes
K-381,58,Male,No,Yes,Yes,Single,446.1308332168199,18,No
K-615,33,Female,No,Yes,Yes,Single,961.6547856119599,18,Yes
K-870,64,Female,No,Yes,No,Widowed,918.197185686543,22,Yes
K-163,27,Female,Yes,Yes,No,Single,652.6436736646745,3,Yes
K-538,39,Male,Yes,Yes,Yes,Widowed,369.7335699723721,23,No
K-068,61,Male,No,Yes,No,Divorced,994.7708403628628,18,Yes
K-926,20,Male,Yes,Yes,Yes,Married,750.5041796816851,9,No
K-619,31,Male,No,Yes,No,Widowed,864.218207030341,1,Yes
K-269,62,Male,Yes,Yes,Yes,Married,659.5319144210412,30,No
K-211,45,Female,No,Yes,Yes,Single,766.3361829238497,13,No
K-459,30,Male,Yes,Yes,Yes,Divorced,490.03342905653415,30,Yes
K-445,47,Male,Yes,No,Yes,Single,504.0302648722519,28,Yes
K-253,21,Female,No,No,No,Married,738.4334909111243,17,No
K-378,22,Female,Yes,No,Yes,Single,130.7695333932046,21,Yes
K-468,36,Male,Yes,Yes,Yes,Single,771.275678370848,9,No
K-718,48,Female,No,Yes,No,Married,143.5356700152431,11,No
K-357,28,Male,No,Yes,Yes,Married,994.2042906726492,27,Yes
K-815,32,Male,Yes,No,Yes,Married,100.24339013111509,20,No
K-265,60,Male,No,Yes,No,Divorced,573.354850214259,7,No
K-800,43,Male,Yes,No,No,Married,749.2316356322466,29,No
K-270,21,Male,No,Yes,No,Widowed,530.4249347659171,6,Yes
K-210,46,Male,No,Yes,No,Married,45.837119492388936,1,Yes
K-511,41,Male,No,No,Yes,Widowed,480.579096660898,3,No
K-448,56,Female,No,No,No,Single,849.7200076062716,23,Yes
K-301,37,Female,Yes,Yes,Yes,Single,696.9457458073224,16,Yes
K-297,28,Male,Yes,Yes,No,Single,59.60866039569278,16,No
K-527,22,Female,Yes,No,No,Married,392.2014203139147,6,Yes
K-639,47,Female,Yes,No,Yes,Divorced,415.7369434796359,17,Yes
